# distance_m=257.0
# duration_s=181
# pace=11:44 / km
t,roll,pitch,yaw,tempC,cadence,strideM,deltaH,label
183.400,-80.043,20.833,-54.653,26.50,57.6,0.074,,walking
183.500,-85.704,30.464,-41.354,26.50,57.6,0.074,,walking
183.600,-80.547,27.906,-24.162,26.50,57.6,0.074,,walking
183.700,-67.539,27.346,-8.078,26.49,57.6,0.074,,walking
183.800,-46.358,24.988,1.021,26.49,57.6,0.074,,walking
183.900,-24.458,24.743,3.742,26.49,57.6,0.074,,walking
184.000,-9.169,21.735,-2.092,26.48,57.6,0.074,,walking
184.100,0.841,15.364,-17.764,26.48,57.6,0.074,,walking
184.200,5.496,10.674,-38.476,26.47,57.6,0.074,,walking
184.300,-11.971,10.092,-55.010,26.47,57.6,0.074,,walking
184.400,-50.621,18.508,-60.558,26.46,57.6,0.074,,walking
184.500,-73.007,25.358,-57.322,26.45,57.6,0.074,,walking
184.600,-86.771,33.215,-47.472,26.45,57.6,0.074,,walking
184.700,-84.348,29.050,-31.130,26.44,57.6,0.074,,walking
184.800,-78.021,28.012,-18.679,26.44,57.6,0.074,,walking
184.900,-60.959,17.964,-9.985,26.44,57.6,0.074,,walking
185.000,-37.161,13.504,-7.857,26.44,57.6,0.074,,walking
185.100,-17.298,15.690,-11.128,26.44,57.6,0.074,,walking
185.200,-2.957,14.931,-18.838,26.44,57.6,0.074,,walking
185.300,3.895,14.693,-33.104,26.44,57.6,0.074,,walking
185.400,-3.825,14.809,-45.601,26.45,57.6,0.074,,walking
185.500,-40.812,14.697,-52.621,26.45,57.6,0.074,,walking
185.600,-64.085,22.686,-50.579,26.45,57.6,0.074,,walking
185.700,-78.761,28.474,-42.863,26.44,57.6,0.074,,walking
185.800,-73.467,29.938,-28.393,26.44,57.6,0.074,,walking
185.900,-68.164,28.635,-15.087,26.44,57.6,0.074,,walking
186.000,-57.452,25.464,-5.900,26.44,57.6,0.074,,walking
186.100,-37.092,23.242,-0.767,26.44,57.6,0.074,,walking
186.200,-18.916,21.141,-0.776,26.44,57.6,0.074,,walking
186.300,-2.910,22.970,-6.317,26.44,57.6,0.074,,walking
186.400,5.212,19.611,-18.609,26.44,57.6,0.074,,walking
186.500,-3.162,17.335,-36.555,26.44,57.6,0.074,,walking
186.600,-36.793,21.764,-49.165,26.44,57.6,0.074,,walking
186.700,-56.383,28.932,-52.382,26.44,57.6,0.074,,walking
186.800,-69.134,31.496,-48.243,26.43,57.6,0.074,,walking
186.900,-72.105,32.783,-35.359,26.42,57.6,0.074,,walking
187.000,-68.151,31.380,-18.955,26.42,57.6,0.074,,walking
187.100,-55.510,29.667,-2.744,26.42,57.6,0.074,,walking
187.200,-35.651,27.715,7.809,26.41,57.6,0.074,,walking
187.300,-16.731,27.618,11.607,26.41,57.6,0.074,,walking
187.400,-2.638,27.236,8.015,26.41,57.6,0.074,,walking
187.500,5.470,21.583,-7.423,26.41,57.6,0.074,,walking
187.600,9.485,18.432,-27.693,26.41,57.6,0.074,,walking
187.700,-14.237,17.934,-44.048,26.41,57.6,0.074,,walking
187.800,-51.068,21.853,-48.614,26.40,57.6,0.074,,walking
187.900,-71.599,23.915,-46.088,26.40,57.6,0.074,,walking
188.000,-81.469,29.927,-36.977,26.40,57.6,0.074,,walking
188.100,-77.155,27.432,-22.176,26.40,57.6,0.074,,walking
188.200,-70.653,27.415,-8.844,26.39,57.6,0.074,,walking
188.300,-54.700,21.843,1.828,26.39,57.6,0.074,,walking
188.400,-33.716,19.694,6.997,26.39,57.6,0.074,,walking
188.500,-15.230,20.412,4.501,26.39,57.6,0.074,,walking
188.600,-1.531,22.358,-2.200,26.38,57.6,0.074,,walking
188.700,5.184,20.031,-18.447,26.39,57.6,0.074,,walking
188.800,6.578,19.170,-33.221,26.39,57.6,0.074,,walking
188.900,-24.939,13.617,-44.677,26.38,57.6,0.074,,walking
189.000,-60.196,18.585,-46.919,26.38,57.6,0.074,,walking
189.100,-79.128,23.639,-41.561,26.38,57.6,0.074,,walking
189.200,-76.835,24.536,-28.282,26.38,57.6,0.074,,walking
189.300,-68.326,26.999,-16.508,26.38,57.6,0.074,,walking
189.400,-58.767,24.422,-7.216,26.37,57.6,0.074,,walking
189.500,-41.874,20.817,1.000,26.37,57.6,0.074,,walking
189.600,-26.270,20.241,6.198,26.37,57.6,0.074,,walking
189.700,-13.356,23.436,10.098,26.37,57.6,0.074,,walking
189.800,-2.817,26.537,7.168,26.37,57.6,0.074,,walking
189.900,1.528,27.172,-5.562,26.37,57.6,0.074,,walking
190.000,-1.149,26.357,-21.201,26.37,57.6,0.074,,walking
190.100,-23.738,20.614,-37.003,26.37,57.6,0.074,,walking
190.200,-49.089,18.755,-44.542,26.37,57.6,0.074,,walking
190.300,-64.022,24.616,-33.929,26.37,57.6,0.074,,walking
190.400,-62.226,21.723,-10.511,26.37,57.6,0.074,,walking
190.500,-53.425,21.285,6.315,26.37,57.6,0.074,,walking
190.600,-43.803,20.745,16.635,26.37,57.6,0.074,,walking
190.700,-28.642,20.447,22.056,26.37,57.6,0.074,,walking
190.800,-14.499,24.026,23.538,26.36,57.6,0.074,,walking
190.900,-2.718,21.771,16.113,26.37,57.6,0.074,,walking
191.000,6.277,19.467,0.174,26.36,57.6,0.074,,walking
191.100,8.342,14.448,-23.298,26.36,57.6,0.074,,walking
191.200,-9.626,11.891,-42.796,26.36,57.6,0.074,,walking
191.300,-48.303,16.169,-54.029,26.36,57.6,0.074,,walking
191.400,-70.794,19.436,-54.542,26.36,57.6,0.074,,walking
191.500,-80.031,23.948,-39.757,26.36,57.6,0.074,,walking
191.600,-73.079,21.336,-17.035,26.35,57.6,0.074,,walking
191.700,-66.470,20.730,4.644,26.35,57.6,0.074,,walking
191.800,-51.041,17.885,17.460,26.34,57.6,0.074,,walking
191.900,-31.015,21.075,25.255,26.34,57.6,0.074,,walking
192.000,-15.239,22.108,25.047,26.34,57.6,0.074,,walking
192.100,-3.978,22.240,14.172,26.34,57.6,0.074,,walking
192.200,1.614,19.238,-5.805,26.34,57.6,0.074,,walking
192.300,-4.054,16.173,-26.073,26.34,57.6,0.074,,walking
192.400,-37.487,14.255,-39.202,26.34,57.6,0.074,,walking
192.500,-58.379,17.346,-42.706,26.34,57.6,0.074,,walking
192.600,-75.537,18.717,-38.123,26.34,57.6,0.074,,walking
192.700,-72.778,20.774,-16.385,26.34,57.6,0.074,,walking
192.800,-65.889,19.072,5.451,26.33,57.6,0.074,,walking
192.900,-53.536,19.052,25.745,26.33,57.6,0.074,,walking
193.000,-35.364,21.355,36.733,26.32,57.6,0.074,,walking
193.100,-18.497,26.949,40.209,26.32,57.6,0.074,,walking
193.200,-6.725,28.652,36.115,26.31,57.6,0.074,,walking
193.300,0.836,24.362,18.024,26.30,57.6,0.074,,walking
193.400,3.776,20.411,-4.949,26.30,57.6,0.074,,walking
193.500,-2.380,17.652,-23.590,26.30,57.6,0.074,,walking
193.600,-39.728,14.556,-34.956,26.30,57.6,0.074,,walking
193.700,-64.247,12.451,-35.354,26.30,57.6,0.074,,walking
193.800,-77.515,18.612,-23.834,26.30,57.6,0.074,,walking
193.900,-76.699,17.977,-3.621,26.30,57.6,0.074,,walking
194.000,-64.909,19.448,14.879,26.29,57.6,0.074,,walking
194.100,-49.970,19.515,26.408,26.29,57.6,0.074,,walking
194.200,-31.087,23.144,31.253,26.29,57.6,0.074,,walking
194.300,-15.158,23.288,28.748,26.28,57.6,0.074,,walking
194.400,-5.415,19.295,14.563,26.28,57.6,0.074,,walking
194.500,1.417,15.656,-6.040,26.28,57.6,0.074,,walking
194.600,4.550,14.318,-23.215,26.28,57.6,0.074,,walking
194.700,-25.296,6.839,-34.230,26.28,57.6,0.074,,walking
194.800,-52.443,15.353,-39.448,26.28,57.6,0.074,,walking
194.900,-73.324,17.092,-33.274,26.28,57.6,0.074,,walking
195.000,-76.751,21.104,-17.229,26.28,57.6,0.074,,walking
195.100,-71.181,18.316,2.508,26.28,57.6,0.074,,walking
195.200,-60.359,17.490,17.152,26.28,57.6,0.074,,walking
195.300,-42.567,15.747,25.409,26.28,57.6,0.074,,walking
195.400,-20.377,23.077,27.212,26.28,57.6,0.074,,walking
195.500,-6.813,23.778,19.942,26.27,57.6,0.074,,walking
195.600,1.550,21.305,2.491,26.28,57.6,0.074,,walking
195.700,3.957,18.814,-16.567,26.27,57.6,0.074,,walking
195.800,-7.766,15.474,-30.064,26.27,57.6,0.074,,walking
195.900,-45.105,11.412,-36.525,26.27,57.6,0.074,,walking
196.000,-68.729,12.447,-33.115,26.27,57.6,0.074,,walking
196.100,-78.415,20.389,-22.455,26.27,57.6,0.074,,walking
196.200,-71.437,16.280,-8.788,26.27,57.6,0.074,,walking
196.300,-64.291,17.628,0.962,26.27,57.6,0.074,,walking
196.400,-53.316,15.805,8.661,26.27,57.6,0.074,,walking
196.500,-33.404,20.885,13.802,26.26,57.6,0.074,,walking
196.600,-16.057,25.069,14.661,26.26,57.6,0.074,,walking
196.700,-4.689,24.610,4.322,26.26,57.6,0.074,,walking
196.800,2.466,22.857,-11.485,26.26,57.6,0.074,,walking
196.900,0.345,20.124,-26.844,26.26,57.6,0.074,,walking
197.000,-34.011,18.793,-38.009,26.26,57.6,0.074,,walking
197.100,-60.988,17.707,-38.709,26.25,57.6,0.074,,walking
197.200,-74.444,20.679,-32.618,26.25,57.6,0.074,,walking
197.300,-84.796,14.814,-28.145,26.25,57.6,0.074,,walking
197.400,-78.241,10.112,-30.480,26.25,57.6,0.074,,walking
197.500,-60.698,3.510,-39.202,26.24,57.6,0.074,,walking
197.600,-42.416,-2.227,-53.528,26.24,57.6,0.074,,walking
197.700,-28.555,-8.374,-69.313,26.24,57.6,0.074,,walking
197.800,-5.708,2.526,-81.680,26.24,57.6,0.074,,walking
197.900,9.988,9.309,-90.058,26.24,57.6,0.074,,walking
198.000,20.067,12.761,-95.143,26.24,57.6,0.074,,walking
198.100,18.701,14.720,-95.603,26.24,57.6,0.074,,walking
198.200,-27.082,29.233,-92.811,26.24,57.6,0.074,,walking
198.300,-39.027,34.193,-92.792,26.24,57.6,0.074,,walking
198.400,-37.634,41.347,-94.251,26.25,57.6,0.074,,walking
198.500,-37.134,42.112,-96.924,26.24,57.6,0.074,,walking
198.600,-35.048,34.141,-100.180,26.25,57.6,0.074,,walking
198.700,-28.617,26.470,-99.380,26.25,57.6,0.074,,walking
198.800,-21.275,18.041,-98.311,26.24,57.6,0.074,,walking
198.900,-8.095,15.826,-101.179,26.25,57.6,0.074,,walking
199.000,3.566,13.457,-104.787,26.25,57.6,0.074,,walking
199.100,9.260,6.601,-105.283,26.25,57.6,0.074,,walking
199.200,7.596,2.302,-103.690,26.25,57.6,0.074,,walking
199.300,-0.667,1.846,-101.352,26.25,57.6,0.074,,walking
199.400,-5.596,5.378,-98.512,26.25,57.6,0.074,,walking
199.500,-4.077,10.965,-97.270,26.25,57.6,0.074,,walking
199.600,-0.110,14.390,-98.516,26.26,57.6,0.074,,walking
199.700,6.040,13.525,-102.387,26.26,57.6,0.074,,walking
199.800,10.140,6.745,-107.083,26.26,57.6,0.074,,walking
199.900,12.584,-1.634,-111.347,26.26,57.6,0.074,,walking
200.000,10.649,-7.489,-115.351,26.26,57.6,0.074,,walking
200.100,13.332,-11.283,-117.090,26.26,57.6,0.074,,walking
200.200,17.689,-14.335,-116.778,26.26,57.6,0.074,,walking
200.300,20.746,-18.035,-115.858,26.27,57.6,0.074,,walking
200.400,21.754,-22.370,-115.348,26.27,57.6,0.074,,walking
200.500,22.344,-30.235,-121.968,26.27,,,,walking
200.600,22.183,,,,57.6,0.074,,walking
200.700,27.281,-33.789,-126.824,26.27,,,,walking
